symbol,interval,open_time,open,high,low,close,volume,turnover
ETHUSD,1,1628460840,3059.15,3064.7,3059.15,3063.1,4501908,1469.9644448799997
ETHUSD,1,1628460900,3063.1,3064.35,3055.8,3059.85,4063403,1328.247327529999
ETHUSD,1,1628460960,3059.85,3070,3059.85,3067.05,3337374,1088.55075503
ETHUSD,1,1628461020,3067.05,3069,3066.3,3069,636935,207.65783982999986
ETHUSD,1,1628461080,3069,3069,3065.95,3066,1095764,357.27556077999986
ETHUSD,1,1628461140,3066,3066,3059.35,3060.6,1995879,651.9200595100001
ETHUSD,1,1628461200,3060.6,3066.35,3060.6,3061.15,2751260,898.0136649999998
ETHUSD,1,1628461260,3061.15,3061.9,3057.2,3060.85,3848303,1258.0320406400003
ETHUSD,1,1628461320,3060.85,3062,3053.35,3053.35,3320323,1086.344824050001
ETHUSD,1,1628461380,3053.35,3053.35,3049.1,3052.65,2970104,973.6859235400002
ETHUSD,1,1628461440,3052.65,3055.55,3052.65,3054.95,755676,247.4277661899999
ETHUSD,1,1628461500,3054.95,3055,3049.5,3050.3,5527882,1810.967223599999
ETHUSD,1,1628461560,3050.3,3052.2,3050.3,3052.15,878699,288.0249150500002
ETHUSD,1,1628461620,3052.15,3052.2,3051.7,3051.75,188473,61.751845619999976
ETHUSD,1,1628461680,3051.75,3053.65,3051.7,3053.6,648481,212.4462606500002
ETHUSD,1,1628461740,3053.6,3055.3,3053.6,3055.3,593400,194.27490097000006
ETHUSD,1,1628461800,3055.3,3055.5,3043.95,3044.1,2787684,915.0549241399998
ETHUSD,1,1628461860,3044.1,3044.15,3040.05,3040.05,1306394,429.35452437000066
ETHUSD,1,1628461920,3040.05,3041.3,3039,3040.25,1034694,340.30979642000005
ETHUSD,1,1628461980,3040.25,3040.3,3037.95,3038.15,462318,152.16536327000014
ETHUSD,1,1628462040,3038.15,3042.5,3038.15,3040.05,624730,205.43652241000007
ETHUSD,1,1628462100,3040.05,3040.8,3038.3,3038.35,430685,141.70159401000004
ETHUSD,1,1628462160,3038.35,3038.35,3031.6,3035.3,2819642,929.3835571699998
ETHUSD,1,1628462220,3035.3,3037.35,3034.05,3037,619430,204.03352311000003
ETHUSD,1,1628462280,3037,3041.85,3037,3041.85,1274299,419.30637713000004
ETHUSD,1,1628462340,3041.85,3043.25,3041.2,3042.65,1647289,541.3825899000001
ETHUSD,1,1628462400,3042.65,3043.45,3042.65,3043.1,1072206,352.33635513
ETHUSD,1,1628462460,3043.1,3043.5,3040.5,3040.5,3400310,1117.7699224300009
ETHUSD,1,1628462520,3040.5,3044.15,3040.5,3044.15,416009,136.7105517199999
ETHUSD,1,1628462580,3044.15,3044.15,3043.3,3043.35,984910,323.57876538000005
ETHUSD,1,1628462640,3043.35,3043.35,3040.75,3040.75,955451,314.01902798000026
ETHUSD,1,1628462700,3040.75,3044.6,3040.75,3044.6,237408,77.99395453999998
ETHUSD,1,1628462760,3044.6,3044.6,3044.55,3044.6,168113,55.217141140000024
ETHUSD,1,1628462820,3044.6,3044.6,3042,3043,828952,272.39557600999984
ETHUSD,1,1628462880,3043,3047.95,3042.95,3047.95,1775219,582.8134439500002
ETHUSD,1,1628462940,3047.95,3048,3044.1,3044.1,494318,162.24337160000002
ETHUSD,1,1628463000,3044.1,3047.05,3044.1,3047.05,145523,47.77037472999998
ETHUSD,1,1628463060,3047.05,3048.1,3047,3048.05,903603,296.54402492000014
ETHUSD,1,1628463120,3048.05,3048.8,3047,3047.7,531221,174.25166602000007
ETHUSD,1,1628463180,3047.7,3048.5,3046.25,3047.95,1271219,417.08167861
ETHUSD,1,1628463240,3047.95,3048.2,3046.05,3047.75,182922,60.02930493
ETHUSD,1,1628463300,3047.75,3049.95,3047.75,3049.95,1178313,386.4933864300003
ETHUSD,1,1628463360,3049.95,3055.55,3049.95,3054.45,4358602,1427.5727093999994
ETHUSD,1,1628463420,3054.45,3054.45,3051.7,3052.5,503597,164.97692444
ETHUSD,1,1628463480,3052.5,3052.5,3049.15,3049.2,3023295,991.0240777299998
ETHUSD,1,1628463540,3049.2,3049.6,3048.55,3048.55,204003,66.90523185000004
ETHUSD,1,1628463600,3048.55,3056.45,3048.55,3056.45,1861074,609.5035599899998
ETHUSD,1,1628463660,3056.45,3058,3056.45,3056.8,1826735,597.5368879800001
ETHUSD,1,1628463720,3056.8,3058.1,3056.75,3057.55,336386,110.01983154999999
ETHUSD,1,1628463780,3057.55,3059.35,3057.55,3059.35,164688,53.83730715
ETHUSD,1,1628463840,3059.35,3063.05,3059.3,3063.05,431514,140.96291743999998
ETHUSD,1,1628463900,3063.05,3064.15,3057.3,3057.35,1346595,439.8040358600001
ETHUSD,1,1628463960,3057.35,3060.1,3057.3,3059.6,808870,264.42576333000034
ETHUSD,1,1628464020,3059.6,3065,3059.6,3062.95,1577766,514.89514085
ETHUSD,1,1628464080,3062.95,3064.4,3062.6,3064.4,379752,123.94115621000003
ETHUSD,1,1628464140,3064.4,3065.25,3063.6,3063.6,131966,43.05536902999997
ETHUSD,1,1628464200,3063.6,3065.25,3063.55,3065.25,166706,54.39088824000001
ETHUSD,1,1628464260,3065.25,3065.25,3063.45,3063.45,185435,60.510350620000025
ETHUSD,1,1628464320,3063.45,3063.5,3059.8,3059.85,883889,288.7573802700001
ETHUSD,1,1628464380,3059.85,3059.85,3056.55,3056.6,237742,77.76459252000001
ETHUSD,1,1628464440,3056.6,3056.6,3055,3056.05,261099,85.45763022999986
ETHUSD,1,1628464500,3056.05,3059,3056,3057.45,329887,107.93351344000007
ETHUSD,1,1628464560,3057.45,3060.95,3057.45,3060.95,991308,323.9898334700001
ETHUSD,1,1628464620,3060.95,3061.1,3057.65,3057.65,181064,59.19256064000001
ETHUSD,1,1628464680,3057.65,3059.75,3057.65,3058.05,460867,150.72095097
ETHUSD,1,1628464740,3058.05,3058.1,3050.55,3050.55,3424904,1121.9142552999986
ETHUSD,1,1628464800,3050.55,3050.55,3047.7,3047.7,1068758,350.5739140899998
ETHUSD,1,1628464860,3047.7,3048.85,3045.75,3045.8,840707,275.81997148999983
ETHUSD,1,1628464920,3045.8,3045.8,3036.65,3037.7,2974735,978.9182269999999
ETHUSD,1,1628464980,3037.7,3041,3034.3,3035.5,3272569,1077.5520307299996
ETHUSD,1,1628465040,3035.5,3036.4,3030.6,3033.9,1901344,626.91767191
ETHUSD,1,1628465100,3033.9,3037.95,3032.2,3037.9,1751456,577.1193199499999
ETHUSD,1,1628465160,3037.9,3039.5,3035.75,3035.85,850528,279.85834165000017
ETHUSD,1,1628465220,3035.85,3038.9,3035.85,3038.85,822723,270.8785735900002
ETHUSD,1,1628465280,3038.85,3042.9,3038.85,3042.9,850266,279.63696175999996
ETHUSD,1,1628465340,3042.9,3043.65,3041.25,3041.95,826757,271.68897797999995
ETHUSD,1,1628465400,3041.95,3045.75,3041.9,3045.05,862797,283.4096653000001
ETHUSD,1,1628465460,3045.05,3046.05,3045,3045.7,290938,95.52904024999997
ETHUSD,1,1628465520,3045.7,3046.75,3045.65,3046.75,318173,104.46102124000001
ETHUSD,1,1628465580,3046.75,3049.35,3046.75,3049.35,330061,108.28031638999995
ETHUSD,1,1628465640,3049.35,3049.35,3042.35,3042.55,530890,174.33012387999997
ETHUSD,1,1628465700,3042.55,3049.35,3042.5,3049.3,600567,197.19469141999997
ETHUSD,1,1628465760,3049.3,3049.8,3049.3,3049.8,287762,94.36648033000002
ETHUSD,1,1628465820,3049.8,3052.55,3045.3,3045.3,1155623,378.9057337399992
ETHUSD,1,1628465880,3045.3,3045.3,3035.5,3035.55,914424,300.7625019300002
ETHUSD,1,1628465940,3035.55,3035.55,3018.15,3018.15,5303550,1752.38643029
ETHUSD,1,1628466000,3018.15,3025.35,3018.15,3019.8,2116977,700.6248511999997
ETHUSD,1,1628466060,3019.8,3020,3004.25,3008.55,7263142,2411.549059659998
ETHUSD,1,1628466120,3008.55,3014.4,3003.65,3004.85,3215309,1068.101140370001
ETHUSD,1,1628466180,3004.85,3010.25,3004.85,3010,11922405,3964.036212539999
ETHUSD,1,1628466240,3010,3010.15,3006,3010.15,2307981,767.13147482
ETHUSD,1,1628466300,3010.15,3015.55,3010.1,3015.55,2059802,683.4847902900005
ETHUSD,1,1628466360,3015.55,3018.05,3010.85,3012,1395309,462.8036733099996
ETHUSD,1,1628466420,3012,3017.4,3011.95,3015.35,1373099,455.4542479500004
ETHUSD,1,1628466480,3015.35,3015.35,3007.55,3010,1904633,632.85406556
ETHUSD,1,1628466540,3010,3010.2,3007.35,3007.35,1531848,509.0366973999995
ETHUSD,1,1628466600,3007.35,3007.65,3004.3,3005.5,1722382,572.9628542499999
ETHUSD,1,1628466660,3005.5,3013.85,3005.2,3013.8,627204,208.30938424999988
ETHUSD,1,1628466720,3013.8,3014.7,3008.7,3014.05,975359,323.82684794
ETHUSD,1,1628466780,3014.05,3014.05,3012.15,3012.15,334562,111.03133756999998
ETHUSD,1,1628466840,3012.15,3013,3006.6,3006.6,197167,65.49278650999996
ETHUSD,1,1628466900,3006.6,3013.3,3006.5,3013.25,1624040,539.1979522599996
ETHUSD,1,1628466960,3013.25,3014,3013.25,3013.7,229028,75.99971270999991
ETHUSD,1,1628467020,3013.7,3013.7,3010.85,3010.85,289493,96.08651970000004
ETHUSD,1,1628467080,3010.85,3014,3010.85,3013.95,505779,167.94577305000007
ETHUSD,1,1628467140,3013.95,3014,3013.95,3014,238251,79.04922203999998
ETHUSD,1,1628467200,3014,3016.65,3013.5,3016.65,1029155,341.3751509800003
ETHUSD,1,1628467260,3016.65,3023.65,3016,3023.65,1371516,454.1582663099998
ETHUSD,1,1628467320,3023.65,3028.95,3023.65,3028.95,1659670,548.4198286400003
ETHUSD,1,1628467380,3028.95,3035.45,3028.95,3032.45,1696255,559.50434035
ETHUSD,1,1628467440,3032.45,3033.4,3018.1,3018.1,2215933,732.5307298500002
ETHUSD,1,1628467500,3018.1,3024,3013.6,3013.6,3333386,1104.5057100799993
ETHUSD,1,1628467560,3013.6,3013.6,2996.55,2997.2,10392510,3455.5389842699983
ETHUSD,1,1628467620,2997.2,3006,2997.15,3006,3704895,1234.801518830002
ETHUSD,1,1628467680,3006,3006,2991.5,2993.9,3233430,1079.512591919999
ETHUSD,1,1628467740,2993.9,2993.9,2980.5,2981.6,4093751,1371.1101242399986
ETHUSD,1,1628467800,2981.6,2985.15,2980.5,2980.55,1767498,592.48625485
ETHUSD,1,1628467860,2980.55,2980.55,2972.8,2980.5,5306612,1783.2566692199994
ETHUSD,1,1628467920,2980.5,2980.5,2972.8,2973.1,1778984,597.7181739900008
ETHUSD,1,1628467980,2973.1,2974.75,2962.5,2970.8,6002973,2022.2570985600007
ETHUSD,1,1628468040,2970.8,2973.45,2962.1,2972.4,8085076,2724.3405211400004
ETHUSD,1,1628468100,2972.4,2972.55,2961,2966.05,2674398,901.8179221599997
ETHUSD,1,1628468160,2966.05,2976.1,2966,2975.8,3385880,1139.8391631800002
ETHUSD,1,1628468220,2975.8,2978.45,2974,2978.45,1271236,427.0959650099998
ETHUSD,1,1628468280,2978.45,2978.7,2971.85,2971.9,2366533,794.9178034600003
ETHUSD,1,1628468340,2971.9,2978.8,2971.85,2978.75,1117838,375.8525394199997
ETHUSD,1,1628468400,2978.75,2982,2976.4,2978,1275520,428.0569678799996
ETHUSD,1,1628468460,2978,2978.05,2974.15,2976,880655,295.95028223999986
ETHUSD,1,1628468520,2976,2976,2974.05,2974.05,212899,71.55675093
ETHUSD,1,1628468580,2974.05,2974.1,2972.2,2972.2,798288,268.4950063500002
ETHUSD,1,1628468640,2972.2,2972.2,2968,2968,490941,165.28237186
ETHUSD,1,1628468700,2968,2976,2967.45,2972.25,2133665,717.9427454400002
ETHUSD,1,1628468760,2972.25,2972.25,2964.9,2965.6,916166,308.7327965799999
ETHUSD,1,1628468820,2965.6,2965.6,2962.05,2963.05,815199,275.0338635599998
ETHUSD,1,1628468880,2963.05,2971.75,2963.05,2971.45,1705575,574.5729406300001
ETHUSD,1,1628468940,2971.45,2971.45,2962.35,2962.35,1569034,529.2169736100001
ETHUSD,1,1628469000,2962.35,2968.2,2962.3,2968.2,1246745,420.75418169999955
ETHUSD,1,1628469060,2968.2,2971,2968.2,2971,866212,291.59810941999996
ETHUSD,1,1628469120,2971,2971,2962.8,2962.8,3207582,1081.0959855699996
ETHUSD,1,1628469180,2962.8,2962.8,2958.65,2962,1834574,619.5984469600005
ETHUSD,1,1628469240,2962,2964.35,2957.45,2958.25,1521203,513.8254360399998
ETHUSD,1,1628469300,2958.25,2958.25,2954.05,2955.15,1753879,593.3453091599999
ETHUSD,1,1628469360,2955.15,2959.9,2955.15,2957.15,1915266,647.6700671100008
ETHUSD,1,1628469420,2957.15,2966.65,2957.1,2966.65,2757190,931.0057587500012
ETHUSD,1,1628469480,2966.65,2966.8,2955.5,2955.5,636087,214.78573256000018
ETHUSD,1,1628469540,2955.5,2959.15,2952.8,2952.8,1179704,399.0958653599998
ETHUSD,1,1628469600,2952.8,2954.15,2950.5,2950.55,1925801,652.5091999699993
ETHUSD,1,1628469660,2950.55,2952.2,2941.5,2942.55,9444433,3206.6214048899956
ETHUSD,1,1628469720,2942.55,2942.55,2935.3,2938.8,5677499,1932.3885938100007
ETHUSD,1,1628469780,2938.8,2938.8,2932.5,2933.65,5074355,1729.1909589600025
ETHUSD,1,1628469840,2933.65,2940.15,2929.5,2939.15,9157268,3119.464300880001
ETHUSD,1,1628469900,2939.15,2940.1,2932.2,2932.2,1097371,373.7626510199999
ETHUSD,1,1628469960,2932.2,2934.25,2930,2930.7,6627729,2260.468854340001
ETHUSD,1,1628470020,2930.7,2938,2930.65,2938,2246103,765.9722089000009
ETHUSD,1,1628470080,2938,2946.75,2936.75,2936.75,3121603,1060.975584499999
ETHUSD,1,1628470140,2936.75,2937.9,2932,2937.9,729062,248.40484741999992
ETHUSD,1,1628470200,2937.9,2942.8,2935.6,2937.05,2368056,805.7476698000011
ETHUSD,1,1628470260,2937.05,2942.25,2936.05,2939.05,802176,272.81559656
ETHUSD,1,1628470320,2939.05,2946.5,2939,2946.35,4414948,1500.6146799799992
ETHUSD,1,1628470380,2946.35,2946.35,2941.5,2941.5,2384074,809.6681872499998
ETHUSD,1,1628470440,2941.5,2941.5,2937.8,2937.85,363571,123.69266403999997
ETHUSD,1,1628470500,2937.85,2946.35,2937.8,2946.35,617562,209.89771413
ETHUSD,1,1628470560,2946.35,2948.15,2943.05,2948.15,5361797,1820.145953419999
ETHUSD,1,1628470620,2948.15,2948.15,2942,2942.05,4225990,1434.834625609999
ETHUSD,1,1628470680,2942.05,2943.35,2941,2942.1,1206280,409.95612504000025
ETHUSD,1,1628470740,2942.1,2942.1,2938,2938,1669273,567.7324712000004
ETHUSD,1,1628470800,2938,2939.3,2936.1,2936.15,2275243,774.5077641700001
ETHUSD,1,1628470860,2936.15,2936.15,2927.9,2930.5,4411162,1505.320991509999
ETHUSD,1,1628470920,2930.5,2932.2,2927.9,2928.5,3803510,1298.2586242099999
ETHUSD,1,1628470980,2928.5,2928.5,2924.4,2926.7,2588922,884.8259380199997
ETHUSD,1,1628471040,2926.7,2929.2,2925.05,2929.2,1845955,630.6347496299995
ETHUSD,1,1628471100,2929.2,2932.2,2924.6,2924.7,2444701,834.5440446700004
ETHUSD,1,1628471160,2924.7,2927.85,2919.65,2919.65,4078027,1395.6264514100003
ETHUSD,1,1628471220,2919.65,2919.7,2912.25,2912.55,4350678,1492.0511882199983
ETHUSD,1,1628471280,2912.55,2923.45,2912.55,2920.6,3866647,1324.6012235699998
ETHUSD,1,1628471340,2920.6,2922.3,2916.35,2917.55,1037742,355.40465753999996
ETHUSD,1,1628471400,2917.55,2918.35,2912.4,2912.45,6907819,2369.9712044499993
ETHUSD,1,1628471460,2912.45,2915.2,2912,2913.1,2738721,940.0931169800007
ETHUSD,1,1628471520,2913.1,2914.5,2909,2913.6,2483683,853.1124715900024
ETHUSD,1,1628471580,2913.6,2913.65,2903.9,2904.9,4110101,1414.1659064700023
ETHUSD,1,1628471640,2904.9,2906,2903.5,2903.55,1774820,610.9663631899999
ETHUSD,1,1628471700,2903.55,2909.35,2903.5,2909.35,3847624,1324.1214395699994
ETHUSD,1,1628471760,2909.35,2916.3,2909.3,2915.65,2612013,896.5262027699999
ETHUSD,1,1628471820,2915.65,2917,2913.7,2915.85,2537067,870.4649314399994
ETHUSD,1,1628471880,2915.85,2921.65,2915.8,2920.8,3473641,1189.9742198699994
ETHUSD,1,1628471940,2920.8,2920.85,2918,2920.3,2986827,1023.0619605600008
ETHUSD,1,1628472000,2920.3,2925.75,2920.25,2925.7,2950872,1009.9559881299987
ETHUSD,1,1628472060,2925.7,2926.75,2923.6,2926.75,983487,336.27358590000034
ETHUSD,1,1628472120,2926.75,2932.05,2926.7,2932,1371057,467.92192799
ETHUSD,1,1628472180,2932,2932.2,2927.3,2929.95,921835,314.55131055000027
ETHUSD,1,1628472240,2929.95,2930.55,2926.75,2929,797558,272.29069581
ETHUSD,1,1628472300,2929,2932.9,2928.95,2932.1,1260219,429.83714167999995
ETHUSD,1,1628472360,2932.1,2934.65,2932.1,2933.55,1192712,406.50882280000025
ETHUSD,1,1628472420,2933.55,2933.55,2927.25,2929.1,1250479,426.9921719800002
ETHUSD,1,1628472480,2929.1,2929.15,2925.4,2926.5,949088,324.2206509399998
ETHUSD,1,1628472540,2926.5,2929.1,2926.45,2928.65,565859,193.30473684999993
ETHUSD,1,1628472600,2928.65,2928.65,2921.15,2921.2,931137,318.4642319800002
ETHUSD,1,1628472660,2921.2,2921.2,2915.95,2916,1228390,420.97243133999933
ETHUSD,1,1628472720,2916,2923.5,2915,2923.5,2364364,810.2686844700004
ETHUSD,1,1628472780,2923.5,2936,2923.5,2935.95,4903590,1673.207792699999
ETHUSD,1,1628472840,2935.95,2937.95,2931.2,2931.2,2496805,850.5875079699997
ETHUSD,1,1628472900,2931.2,2936.9,2931,2936.85,3847792,1311.56262419
ETHUSD,1,1628472960,2936.85,2944.3,2936.85,2943.15,5596661,1902.3400058700006
ETHUSD,1,1628473020,2943.15,2944,2942.9,2943.3,1792951,609.17730961
ETHUSD,1,1628473080,2943.3,2944.1,2942.65,2942.7,313284,106.43707046
ETHUSD,1,1628473140,2942.7,2942.7,2938.25,2938.5,1741898,592.7055997699998
ETHUSD,1,1628473200,2938.5,2938.55,2930.5,2930.9,1121794,382.4227909300001
ETHUSD,1,1628473260,2930.9,2930.9,2925,2925.05,2329675,795.7751735000004
ETHUSD,1,1628473320,2925.05,2933.95,2925,2933.95,4179782,1427.5048728099996
ETHUSD,1,1628473380,2933.95,2933.95,2928,2929.4,1165272,397.3107660500001
ETHUSD,1,1628473440,2929.4,2931.95,2929,2931.45,313343,106.90967333999998
ETHUSD,1,1628473500,2931.45,2931.5,2926.8,2926.85,501609,171.32424918000004
ETHUSD,1,1628473560,2926.85,2928.1,2926.8,2928.1,212515,72.59856759000003
ETHUSD,1,1628473620,2928.1,2928.9,2928.05,2928.15,261567,89.32634937999997
ETHUSD,1,1628473680,2928.15,2934.4,2928.1,2934.4,523324,178.53029755999998
ETHUSD,1,1628473740,2934.4,2935.9,2933.5,2935.85,870017,296.51230053000023
ETHUSD,1,1628473800,2935.85,2936.65,2931.6,2932.8,898973,306.19650275
ETHUSD,1,1628473860,2932.8,2932.8,2932,2932,570998,194.73550865
ETHUSD,1,1628473920,2932,2932.05,2929.5,2929.5,200749,68.48104744999999
ETHUSD,1,1628473980,2929.5,2929.5,2928.15,2928.35,394013,134.5495531
ETHUSD,1,1628474040,2928.35,2928.4,2920.9,2920.95,944896,323.04039350999966
ETHUSD,1,1628474100,2920.95,2922.7,2920.5,2920.75,549484,188.06743972000015
ETHUSD,1,1628474160,2920.75,2920.75,2916.4,2916.4,1223608,419.25885110999985
ETHUSD,1,1628474220,2916.4,2922.25,2916,2922.25,993649,340.47139766999993
ETHUSD,1,1628474280,2922.25,2926.4,2922.2,2924,5595509,1913.7875348799985
ETHUSD,1,1628474340,2924,2924,2920.05,2921,2058165,704.15644619
ETHUSD,1,1628474400,2921,2921.05,2917.85,2920.35,2825948,968.0851156100003
ETHUSD,1,1628474460,2920.35,2930.55,2920.35,2930.25,1511208,516.3073885
ETHUSD,1,1628474520,2930.25,2930.8,2929.7,2930.75,824139,281.2418726099998
ETHUSD,1,1628474580,2930.75,2930.8,2926.55,2927.8,1958682,668.59114304
ETHUSD,1,1628474640,2927.8,2933.8,2927.8,2933.8,814317,277.8911563799998
ETHUSD,1,1628474700,2933.8,2933.8,2924.75,2924.75,502777,171.62980170000014
ETHUSD,1,1628474760,2924.75,2926.1,2921.7,2921.85,216200,73.95190947999994
ETHUSD,1,1628474820,2921.85,2921.85,2919.2,2919.2,168730,57.78143941
ETHUSD,1,1628474880,2919.2,2924.25,2919.2,2924.25,320187,109.60831906000011
ETHUSD,1,1628474940,2924.25,2926.1,2924.25,2926.1,102468,35.02783552000001
ETHUSD,1,1628475000,2926.1,2927.1,2924.5,2927.1,535381,183.00675594000003
ETHUSD,1,1628475060,2927.1,2933.5,2927.05,2933.45,1855629,633.7087492700003
ETHUSD,1,1628475120,2933.45,2933.5,2932.55,2932.6,424064,144.58778206000005
ETHUSD,1,1628475180,2932.6,2933.8,2931.95,2933.15,350206,119.40178372999999
ETHUSD,1,1628475240,2933.15,2937.65,2933.1,2937.65,353552,120.41638462000004
ETHUSD,1,1628475300,2937.65,2937.65,2932.7,2933.35,806738,274.78829654000026
ETHUSD,1,1628475360,2933.35,2933.4,2930,2931.95,455807,155.47508933000003
ETHUSD,1,1628475420,2931.95,2931.95,2926.5,2926.55,601317,205.26851962000003
ETHUSD,1,1628475480,2926.55,2930.7,2926.5,2929.95,316845,108.24647583000002
ETHUSD,1,1628475540,2929.95,2929.95,2927.25,2928,248813,84.95629239000002
ETHUSD,1,1628475600,2928,2932.75,2928,2932.75,45417,15.497429989999995
ETHUSD,1,1628475660,2932.75,2933.9,2932.75,2933.85,189676,64.65250569000003
ETHUSD,1,1628475720,2933.85,2936.3,2933.85,2936.3,229278,78.10815902999997
ETHUSD,1,1628475780,2936.3,2938.5,2936.25,2938.5,469595,159.8704763599999
ETHUSD,1,1628475840,2938.5,2940.05,2938.45,2940.05,175927,59.85553328999996
ETHUSD,1,1628475900,2940.05,2940.7,2936.2,2936.25,389658,132.55356190999996
ETHUSD,1,1628475960,2936.25,2937.3,2932.7,2932.7,136439,46.49380885999999
ETHUSD,1,1628476020,2932.7,2936.35,2932.65,2936.35,102585,34.96270992
ETHUSD,1,1628476080,2936.35,2936.8,2932.4,2932.45,514870,175.41942442000013
ETHUSD,1,1628476140,2932.45,2933.75,2932.4,2933.7,61189,20.85982578999999
ETHUSD,1,1628476200,2933.7,2933.75,2929.25,2929.25,896863,305.8496737100001
ETHUSD,1,1628476260,2929.25,2929.25,2927.1,2927.15,331035,113.06361992000001
ETHUSD,1,1628476320,2927.15,2928.2,2927.1,2928.2,1295834,442.62238035000007
ETHUSD,1,1628476380,2928.2,2931.25,2928.2,2931.25,1589894,542.7747128000002
ETHUSD,1,1628476440,2931.25,2935,2931.2,2935,901268,307.2415008800001
ETHUSD,1,1628476500,2935,2935,2932.9,2933.55,1379480,470.1989771300002
ETHUSD,1,1628476560,2933.55,2934.6,2933.5,2934.55,140345,47.828914690000005
ETHUSD,1,1628476620,2934.55,2935,2934.55,2935,57070,19.445363240000002
ETHUSD,1,1628476680,2935,2937.4,2934.95,2937.35,1481823,504.74675102000026
ETHUSD,1,1628476740,2937.35,2941.3,2937.35,2938.8,3534727,1202.264079639999
ETHUSD,1,1628476800,2938.8,2938.8,2935.4,2935.65,276319,94.08416852
ETHUSD,1,1628476860,2935.65,2936.2,2934.45,2934.45,1272243,433.41735067000013
ETHUSD,1,1628476920,2934.45,2934.5,2932.9,2932.9,511777,174.45952351999998
ETHUSD,1,1628476980,2932.9,2936.55,2932.9,2936.55,500489,170.59729904999998
ETHUSD,1,1628477040,2936.55,2939.8,2936.5,2939.75,444986,151.5011080499998
ETHUSD,1,1628477100,2939.75,2939.85,2939.25,2939.25,392269,133.43988811
ETHUSD,1,1628477160,2939.25,2943,2939.25,2943,273541,92.97391379000001
ETHUSD,1,1628477220,2943,2944.8,2942.95,2944.8,594859,202.05017794999998
ETHUSD,1,1628477280,2944.8,2947.95,2944.75,2947.95,783319,265.7968749499999
ETHUSD,1,1628477340,2947.95,2947.95,2947.9,2947.9,286461,97.17335660000002
ETHUSD,1,1628477400,2947.9,2947.95,2944.5,2944.5,531741,180.44621211000012
ETHUSD,1,1628477460,2944.5,2947.7,2944.3,2945.7,839444,284.85561368000003
ETHUSD,1,1628477520,2945.7,2949.55,2945.65,2949.55,3445390,1168.7510545199993
ETHUSD,1,1628477580,2949.55,2949.55,2944.5,2947.2,685805,232.64750497999987
ETHUSD,1,1628477640,2947.2,2948.55,2947.2,2948.55,272386,92.39857235000001
ETHUSD,1,1628477700,2948.55,2949,2945.35,2945.9,2364865,802.3014797399998
ETHUSD,1,1628477760,2945.9,2945.95,2945,2945.05,57287,19.448849449999994
ETHUSD,1,1628477820,2945.05,2947.35,2945,2946.05,143528,48.71570680999999
ETHUSD,1,1628477880,2946.05,2946.05,2946,2946.05,9243,3.1374240899999966
ETHUSD,1,1628477940,2946.05,2947.8,2946,2947.8,310132,105.24996703000001
ETHUSD,1,1628478000,2947.8,2947.8,2942.35,2942.7,1303310,442.7569568
ETHUSD,1,1628478060,2942.7,2942.7,2942.65,2942.7,337597,114.7254099399999
ETHUSD,1,1628478120,2942.7,2942.7,2937.1,2938.05,776325,264.08658019
ETHUSD,1,1628478180,2938.05,2939.4,2938.05,2938.2,767246,261.1029937099999
ETHUSD,1,1628478240,2938.2,2938.95,2938.15,2938.95,819458,278.88301064000007
ETHUSD,1,1628478300,2938.95,2940,2937.35,2937.35,573287,195.07130530000003
ETHUSD,1,1628478360,2937.35,2937.4,2936.25,2936.4,356781,121.49432819999998
ETHUSD,1,1628478420,2936.4,2938.55,2936.25,2938.55,574544,195.60300219999982
ETHUSD,1,1628478480,2938.55,2938.8,2938.05,2938.25,403750,137.39930197000004
ETHUSD,1,1628478540,2938.25,2940,2938.25,2939.95,1289403,438.75003817999936
ETHUSD,1,1628478600,2939.95,2940,2939.95,2940,122914,41.807997259999986
ETHUSD,1,1628478660,2940,2940,2936.75,2936.75,283839,96.61283043999993
ETHUSD,1,1628478720,2936.75,2937.15,2936,2936,321910,109.6293092
ETHUSD,1,1628478780,2936,2936.35,2935.25,2935.7,382847,130.3996182799999
ETHUSD,1,1628478840,2935.7,2935.7,2930.6,2930.65,853295,290.90693043999977
ETHUSD,1,1628478900,2930.65,2932.45,2930.6,2931.25,586488,200.0821739899999
ETHUSD,1,1628478960,2931.25,2934.2,2930.6,2934.2,1033397,352.4683167399999
ETHUSD,1,1628479020,2934.2,2935.9,2934.2,2935.9,485454,165.40737439000011
ETHUSD,1,1628479080,2935.9,2937,2935.85,2936.95,257978,87.84699689000004
ETHUSD,1,1628479140,2936.95,2937,2935.55,2935.55,59087,20.125355779999996
ETHUSD,1,1628479200,2935.55,2936.6,2935.55,2936.55,1068095,363.7838206399999
ETHUSD,1,1628479260,2936.55,2941.55,2936.55,2941.55,1296950,441.42843854000006
ETHUSD,1,1628479320,2941.55,2942,2941.5,2941.65,679244,230.8983483000001
ETHUSD,1,1628479380,2941.65,2941.65,2940.05,2940.1,817926,278.13292927000003
ETHUSD,1,1628479440,2940.1,2940.1,2937.3,2937.3,1454214,494.83195515
ETHUSD,1,1628479500,2937.3,2941.1,2937.05,2941.05,656289,223.40647502999988
ETHUSD,1,1628479560,2941.05,2942.3,2941.05,2942.25,300026,101.99215461000001
ETHUSD,1,1628479620,2942.25,2942.6,2942.25,2942.6,92535,31.44708466
